1788995529 cpu0 31221.96 26327.06 25036.31 6271.82 105215.9
1788995529 cpu1 48165.99 24481.55 4638.55 4817.23 110988.01
1788995529 cpu2 47983.07 24505.28 4565.9 4791.5 111204.72
1788995529 cpu3 47833.86 24500.38 4522.72 4811.06 111282.41
1788995540 cpu0 31221.96 26327.06 25036.31 6271.82 105215.9
1788995540 cpu1 48165.99 24481.55 4638.55 4817.23 110988.01
1788995540 cpu2 47983.07 24505.28 4565.9 4791.5 111204.72
1788995540 cpu3 47833.86 24500.38 4522.72 4811.06 111282.41
1788995550 cpu0 31227.65 26331.39 25039.19 6272.75 105231.27
1788995550 cpu1 48174.24 24485.3 4639.17 4817.94 111003.69
1788995550 cpu2 47990.42 24509.37 4566.49 4792.23 111220.86
1788995550 cpu3 47842.47 24504.02 4523.28 4811.78 111297.96
1788995560 cpu0 31227.65 26331.39 25039.19 6272.75 105231.27
1788995560 cpu1 48174.24 24485.3 4639.17 4817.94 111003.69
1788995560 cpu2 47990.42 24509.37 4566.49 4792.23 111220.86
1788995560 cpu3 47842.47 24504.02 4523.28 4811.78 111297.96
1788995570 cpu0 31227.65 26331.39 25039.19 6272.75 105231.27
1788995570 cpu1 48174.24 24485.3 4639.17 4817.94 111003.69
1788995570 cpu2 47990.42 24509.37 4566.49 4792.23 111220.86
1788995570 cpu3 47842.47 24504.02 4523.28 4811.78 111297.96
1788995581 cpu0 31238.18 26336.63 25042.49 6273.79 105240.5
1788995581 cpu1 48190.95 24489.21 4639.61 4818.68 111011.58
1788995581 cpu2 48005.82 24513.36 4566.93 4793.05 111229.82
1788995581 cpu3 47857.61 24507.91 4523.8 4812.56 111307.05
1788995591 cpu0 31238.18 26336.63 25042.49 6273.79 105240.5
1788995591 cpu1 48190.95 24489.21 4639.61 4818.68 111011.58
1788995591 cpu2 48005.82 24513.36 4566.93 4793.05 111229.82
1788995591 cpu3 47857.61 24507.91 4523.8 4812.56 111307.05
1788995601 cpu0 31238.18 26336.63 25042.49 6273.79 105240.5
1788995601 cpu1 48190.95 24489.21 4639.61 4818.68 111011.58
1788995601 cpu2 48005.82 24513.36 4566.93 4793.05 111229.82
1788995601 cpu3 47857.61 24507.91 4523.8 4812.56 111307.05
1788995611 cpu0 31243.83 26341.42 25046.65 6274.83 105254.1
1788995611 cpu1 48200.93 24492.73 4640.35 4819.43 111025.37
1788995611 cpu2 48014.39 24517.39 4567.74 4793.84 111244.38
1788995611 cpu3 47867.47 24511.72 4524.54 4813.28 111320.83
1788995621 cpu0 31243.83 26341.42 25046.65 6274.83 105254.1
1788995621 cpu1 48200.93 24492.73 4640.35 4819.43 111025.37
1788995621 cpu2 48014.39 24517.39 4567.74 4793.84 111244.38
1788995621 cpu3 47867.47 24511.72 4524.54 4813.28 111320.83
1788995632 cpu0 31243.83 26341.42 25046.65 6274.83 105254.1
1788995632 cpu1 48200.93 24492.73 4640.35 4819.43 111025.37
1788995632 cpu2 48014.39 24517.39 4567.74 4793.84 111244.38
1788995632 cpu3 47867.47 24511.72 4524.54 4813.28 111320.83
1788995642 cpu0 31248.05 26346.38 25051.02 6275.86 105268.59
1788995642 cpu1 48210.2 24496.28 4641.13 4820.16 111039.82
1788995642 cpu2 48021.68 24521.37 4568.57 4794.6 111260.29
1788995642 cpu3 47874.66 24515.69 4525.34 4814.05 111336.66
1788995652 cpu0 31248.05 26346.38 25051.02 6275.86 105268.59
1788995652 cpu1 48210.2 24496.28 4641.13 4820.16 111039.82
1788995652 cpu2 48021.68 24521.37 4568.57 4794.6 111260.29
1788995652 cpu3 47874.66 24515.69 4525.34 4814.05 111336.66
1788995662 cpu0 31248.05 26346.38 25051.02 6275.86 105268.59
1788995662 cpu1 48210.2 24496.28 4641.13 4820.16 111039.82
1788995662 cpu2 48021.68 24521.37 4568.57 4794.6 111260.29
1788995662 cpu3 47874.66 24515.69 4525.34 4814.05 111336.66
1788995672 cpu0 31252.43 26350.68 25055.33 6276.89 105283.87
1788995672 cpu1 48217.22 24499.82 4642 4820.94 111056.82
1788995672 cpu2 48028.54 24525.07 4569.38 4795.35 111277.26
1788995672 cpu3 47881.53 24519.41 4526.16 4814.8 111353.56
1788995682 cpu0 31252.43 26350.68 25055.33 6276.89 105283.87
1788995682 cpu1 48217.22 24499.82 4642 4820.94 111056.82
1788995682 cpu2 48028.54 24525.07 4569.38 4795.35 111277.26
1788995682 cpu3 47881.53 24519.41 4526.16 4814.8 111353.56
1788995693 cpu0 31252.43 26350.68 25055.33 6276.89 105283.87
1788995693 cpu1 48217.22 24499.82 4642 4820.94 111056.82
1788995693 cpu2 48028.54 24525.07 4569.38 4795.35 111277.26
1788995693 cpu3 47881.53 24519.41 4526.16 4814.8 111353.56
1788995703 cpu0 31257.39 26354.85 25059.63 6277.92 105299
1788995703 cpu1 48226.14 24503.98 4642.79 4821.68 111071.65
1788995703 cpu2 48037.26 24529.16 4570.17 4796.07 111292.48
1788995703 cpu3 47890.35 24523.43 4526.92 4815.55 111368.73
1788995713 cpu0 31257.39 26354.85 25059.63 6277.92 105299
1788995713 cpu1 48226.14 24503.98 4642.79 4821.68 111071.65
1788995713 cpu2 48037.26 24529.16 4570.17 4796.07 111292.48
1788995713 cpu3 47890.35 24523.43 4526.92 4815.55 111368.73
1788995723 cpu0 31257.39 26354.85 25059.63 6277.92 105299
1788995723 cpu1 48226.14 24503.98 4642.79 4821.68 111071.65
1788995723 cpu2 48037.26 24529.16 4570.17 4796.07 111292.48
1788995723 cpu3 47890.35 24523.43 4526.92 4815.55 111368.73
1788995733 cpu0 31262.18 26358.85 25063.91 6278.93 105314.46
1788995733 cpu1 48232.94 24508.04 4643.64 4822.44 111088.72
1788995733 cpu2 48043.78 24533.15 4570.98 4796.82 111309.64
1788995733 cpu3 47897.7 24527.27 4527.71 4816.3 111385.55
1788995744 cpu0 31262.18 26358.85 25063.91 6278.93 105314.46
1788995744 cpu1 48232.94 24508.04 4643.64 4822.44 111088.72
1788995744 cpu2 48043.78 24533.15 4570.98 4796.82 111309.64
1788995744 cpu3 47897.7 24527.27 4527.71 4816.3 111385.55
1788995754 cpu0 31262.18 26358.85 25063.91 6278.93 105314.46
1788995754 cpu1 48232.94 24508.04 4643.64 4822.44 111088.72
1788995754 cpu2 48043.78 24533.15 4570.98 4796.82 111309.64
1788995754 cpu3 47897.7 24527.27 4527.71 4816.3 111385.55
1788995764 cpu0 31267.17 26363.54 25068.18 6279.95 105329.07
1788995764 cpu1 48240.62 24512.8 4644.43 4823.21 111103.91
1788995764 cpu2 48051.7 24537.59 4571.76 4797.58 111325.03
