1789083331 cpu0 73026.12 32005.88 23394.28 8029.65 145408.84
1789083331 cpu1 91083.07 30147.83 4310.43 6065.3 149547.21
1789083331 cpu2 91023.02 30075.23 4245.38 6008.59 149725.24
1789083331 cpu3 88133.57 33844.84 4157.52 6399.66 148397.52
1789083342 cpu0 73026.12 32005.88 23394.28 8029.65 145408.84
1789083342 cpu1 91083.07 30147.83 4310.43 6065.3 149547.21
1789083342 cpu2 91023.02 30075.23 4245.38 6008.59 149725.24
1789083342 cpu3 88133.57 33844.84 4157.52 6399.66 148397.52
1789083352 cpu0 73026.12 32005.88 23394.28 8029.65 145408.84
1789083352 cpu1 91083.07 30147.83 4310.43 6065.3 149547.21
1789083352 cpu2 91023.02 30075.23 4245.38 6008.59 149725.24
1789083352 cpu3 88133.57 33844.84 4157.52 6399.66 148397.52
1789083362 cpu0 73036.66 32009.39 23395.86 8030.42 145421.81
1789083362 cpu1 91094.78 30151.29 4310.75 6065.97 149560.47
1789083362 cpu2 91034.79 30078.83 4245.72 6009.23 149738.32
1789083362 cpu3 88145.3 33848.49 4157.86 6400.33 148410.76
1789083372 cpu0 73036.66 32009.39 23395.86 8030.42 145421.81
1789083372 cpu1 91094.78 30151.29 4310.75 6065.97 149560.47
1789083372 cpu2 91034.79 30078.83 4245.72 6009.23 149738.32
1789083372 cpu3 88145.3 33848.49 4157.86 6400.33 148410.76
1789083382 cpu0 73036.66 32009.39 23395.86 8030.42 145421.81
1789083382 cpu1 91094.78 30151.29 4310.75 6065.97 149560.47
1789083382 cpu2 91034.79 30078.83 4245.72 6009.23 149738.32
1789083382 cpu3 88145.3 33848.49 4157.86 6400.33 148410.76
1789083393 cpu0 73048.32 32012.58 23397.36 8031.14 145434.21
1789083393 cpu1 91107.69 30154.23 4311.08 6066.63 149573.15
1789083393 cpu2 91047.47 30082.04 4246.03 6009.92 149750.93
1789083393 cpu3 88158.08 33851.6 4158.17 6400.98 148423.55
1789083403 cpu0 73048.32 32012.58 23397.36 8031.14 145434.21
1789083403 cpu1 91107.69 30154.23 4311.08 6066.63 149573.15
1789083403 cpu2 91047.47 30082.04 4246.03 6009.92 149750.93
1789083403 cpu3 88158.08 33851.6 4158.17 6400.98 148423.55
1789083413 cpu0 73048.32 32012.58 23397.36 8031.14 145434.21
1789083413 cpu1 91107.69 30154.23 4311.08 6066.63 149573.15
1789083413 cpu2 91047.47 30082.04 4246.03 6009.92 149750.93
1789083413 cpu3 88158.08 33851.6 4158.17 6400.98 148423.55
1789083423 cpu0 73058.07 32017.16 23400.25 8031.96 145445.81
1789083423 cpu1 91120.95 30157.92 4311.51 6067.25 149584.82
1789083423 cpu2 91060.54 30085.46 4246.47 6010.58 149762.83
1789083423 cpu3 88171.69 33854.94 4158.55 6401.64 148435.13
1789083433 cpu0 73058.07 32017.16 23400.25 8031.96 145445.81
1789083433 cpu1 91120.95 30157.92 4311.51 6067.25 149584.82
1789083433 cpu2 91060.54 30085.46 4246.47 6010.58 149762.83
1789083433 cpu3 88171.69 33854.94 4158.55 6401.64 148435.13
1789083443 cpu0 73058.07 32017.16 23400.25 8031.96 145445.81
1789083443 cpu1 91120.95 30157.92 4311.51 6067.25 149584.82
1789083443 cpu2 91060.54 30085.46 4246.47 6010.58 149762.83
1789083443 cpu3 88171.69 33854.94 4158.55 6401.64 148435.13
1789083454 cpu0 73065.1 32021.68 23403.45 8032.8 145460.02
1789083454 cpu1 91132.19 30161.13 4312.05 6067.85 149598.68
1789083454 cpu2 91071.25 30088.62 4246.96 6011.18 149777.37
1789083454 cpu3 88181.41 33858.75 4159 6402.3 148449.94
1789083464 cpu0 73065.1 32021.68 23403.45 8032.8 145460.02
1789083464 cpu1 91132.19 30161.13 4312.05 6067.85 149598.68
1789083464 cpu2 91071.25 30088.62 4246.96 6011.18 149777.37
1789083464 cpu3 88181.41 33858.75 4159 6402.3 148449.94
1789083474 cpu0 73065.1 32021.68 23403.45 8032.8 145460.02
1789083474 cpu1 91132.19 30161.13 4312.05 6067.85 149598.68
1789083474 cpu2 91071.25 30088.62 4246.96 6011.18 149777.37
1789083474 cpu3 88181.41 33858.75 4159 6402.3 148449.94
1789083484 cpu0 73071.38 32026.23 23406.57 8033.66 145474.68
1789083484 cpu1 91141.68 30164.3 4312.61 6068.49 149614.2
1789083484 cpu2 91081 30091.59 4247.44 6011.8 149792.97
1789083484 cpu3 88190.78 33862.52 4159.46 6402.96 148465.28
1789083494 cpu0 73071.38 32026.23 23406.57 8033.66 145474.68
1789083494 cpu1 91141.68 30164.3 4312.61 6068.49 149614.2
1789083494 cpu2 91081 30091.59 4247.44 6011.8 149792.97
1789083494 cpu3 88190.78 33862.52 4159.46 6402.96 148465.28
1789083505 cpu0 73071.38 32026.23 23406.57 8033.66 145474.68
1789083505 cpu1 91141.68 30164.3 4312.61 6068.49 149614.2
1789083505 cpu2 91081 30091.59 4247.44 6011.8 149792.97
