1789214152 cpu0 107380.03 46057.83 32018.07 11565.71 213209.31
1789214152 cpu1 131949.32 43319.77 6027.35 8809.43 219222.5
1789214152 cpu2 131848.46 43231.44 5949.89 8725.64 219474.57
1789214152 cpu3 127592.59 48822.89 5833.99 9301.88 217467.67
1789214163 cpu0 107389.43 46061.67 32019.65 11566.51 213223.15
1789214163 cpu1 131960.51 43323.03 6027.69 8810.09 219236.39
1789214163 cpu2 131859.08 43234.75 5950.24 8726.28 219489.09
1789214163 cpu3 127602.73 48826.71 5834.36 9302.59 217482.09
1789214173 cpu0 107389.43 46061.67 32019.65 11566.51 213223.15
1789214173 cpu1 131960.51 43323.03 6027.69 8810.09 219236.39
1789214173 cpu2 131859.08 43234.75 5950.24 8726.28 219489.09
1789214173 cpu3 127602.73 48826.71 5834.36 9302.59 217482.09
1789214183 cpu0 107389.43 46061.67 32019.65 11566.51 213223.15
1789214183 cpu1 131960.51 43323.03 6027.69 8810.09 219236.39
1789214183 cpu2 131859.08 43234.75 5950.24 8726.28 219489.09
1789214183 cpu3 127602.73 48826.71 5834.36 9302.59 217482.09
1789214193 cpu0 107400.2 46065.78 32021.38 11567.33 213235.2
1789214193 cpu1 131973.29 43326.93 6028.02 8810.76 219248.14
1789214193 cpu2 131871.74 43238.53 5950.56 8726.93 219501.2
1789214193 cpu3 127614.9 48830.66 5834.68 9303.28 217494.3
1789214203 cpu0 107400.2 46065.78 32021.38 11567.33 213235.2
1789214203 cpu1 131973.29 43326.93 6028.02 8810.76 219248.14
1789214203 cpu2 131871.74 43238.53 5950.56 8726.93 219501.2
1789214203 cpu3 127614.9 48830.66 5834.68 9303.28 217494.3
1789214213 cpu0 107400.2 46065.78 32021.38 11567.33 213235.2
1789214213 cpu1 131973.29 43326.93 6028.02 8810.76 219248.14
1789214213 cpu2 131871.74 43238.53 5950.56 8726.93 219501.2
1789214213 cpu3 127614.9 48830.66 5834.68 9303.28 217494.3
1789214224 cpu0 107411.1 46069.39 32022.98 11568.1 213247.98
1789214224 cpu1 131985.93 43329.9 6028.35 8811.41 219261.1
1789214224 cpu2 131884.35 43241.75 5950.87 8727.58 219513.95
1789214224 cpu3 127627.04 48834.08 5835.01 9303.93 217507.35
1789214234 cpu0 107411.1 46069.39 32022.98 11568.1 213247.98
1789214234 cpu1 131985.93 43329.9 6028.35 8811.41 219261.1
1789214234 cpu2 131884.35 43241.75 5950.87 8727.58 219513.95
1789214234 cpu3 127627.04 48834.08 5835.01 9303.93 217507.35
1789214244 cpu0 107411.1 46069.39 32022.98 11568.1 213247.98
1789214244 cpu1 131985.93 43329.9 6028.35 8811.41 219261.1
1789214244 cpu2 131884.35 43241.75 5950.87 8727.58 219513.95
1789214244 cpu3 127627.04 48834.08 5835.01 9303.93 217507.35
1789214254 cpu0 107421.16 46073.08 32026.02 11568.9 213260.11
1789214254 cpu1 131998.64 43333.22 6028.86 8812.03 219273.62
1789214254 cpu2 131896.77 43245 5951.32 8728.2 219526.92
1789214254 cpu3 127639.46 48837.26 5835.42 9304.59 217520.16
1789214264 cpu0 107421.16 46073.08 32026.02 11568.9 213260.11
1789214264 cpu1 131998.64 43333.22 6028.86 8812.03 219273.62
1789214264 cpu2 131896.77 43245 5951.32 8728.2 219526.92
1789214264 cpu3 127639.46 48837.26 5835.42 9304.59 217520.16
1789214274 cpu0 107421.16 46073.08 32026.02 11568.9 213260.11
1789214274 cpu1 131998.64 43333.22 6028.86 8812.03 219273.62
1789214274 cpu2 131896.77 43245 5951.32 8728.2 219526.92
1789214274 cpu3 127639.46 48837.26 5835.42 9304.59 217520.16
1789214285 cpu0 107429.42 46076.87 32029.28 11569.74 213273.71
1789214285 cpu1 132009.86 43336.56 6029.43 8812.65 219287.72
1789214285 cpu2 131908.16 43248.19 5951.8 8728.81 219541.02
1789214285 cpu3 127649.88 48840.71 5835.88 9305.27 217534.66
1789214295 cpu0 107429.42 46076.87 32029.28 11569.74 213273.71
1789214295 cpu1 132009.86 43336.56 6029.43 8812.65 219287.72
1789214295 cpu2 131908.16 43248.19 5951.8 8728.81 219541.02
1789214295 cpu3 127649.88 48840.71 5835.88 9305.27 217534.66
1789214305 cpu0 107436.4 46080.56 32032.42 11570.61 213288.79
1789214305 cpu1 132019.53 43339.74 6030 8813.28 219303.48
1789214305 cpu2 131917.96 43251.21 5952.28 8729.41 219556.9
